Frame,Luma
146,-39.34709731867284
147,-39.32567418981481
148,-39.2948365162037
149,-39.273827642746916
150,-39.24732011959877
151,-39.072810570987656
152,-39.11274787808642
153,-39.109440104166666
154,-39.09548369984568
155,-39.06900896990741
156,-39.061638695987654
157,-39.0416975308642
158,-39.02966435185185
159,-39.00949508101852
160,-39.00808786651235
161,-39.00402391975309
162,-38.984936824845676
163,-38.97160349151235
164,-38.95975308641975
165,-38.92125771604938
166,-38.88164496527778
167,-38.83995177469136
168,-38.815694444444446
169,-38.773018904320985
170,-38.74103491512346
171,-38.71321180555555
172,-38.7007065007716
173,-38.68805603780864
174,-38.67198784722222
175,-38.66475212191358
176,-38.65336130401234
177,-38.63529369212963
178,-38.63050298996914
179,-38.60126880787037
180,-38.592134452160494
181,-38.45250289351852
182,-38.492950906635805
183,-38.50098331404321
184,-38.46757137345679
185,-38.49052420910494
186,-38.49809895833334
187,-38.40825376157407
188,-38.4662784529321
189,-38.433109567901234
190,-38.4107421875
191,-38.44418788580247
192,-38.3616584683642
193,-38.33846450617284
194,-38.288872010030865
195,-38.333993537808645
196,-38.28009982638889
197,-38.26242042824074
198,-38.28869357638889
199,-38.17479697145062
200,-38.17717930169753
201,-38.15012104552469
202,-38.22199122299383
203,-38.186349344135806
204,-38.17248119212963
205,-38.20550347222222
206,-38.119742476851854
207,-38.09642602237654
208,-38.042904610339505
209,-38.09148871527778
210,-38.05894145447531
211,-38.030585455246914
212,-38.07690634645062
213,-38.004998070987654
214,-37.999273726851854
215,-38.056720679012344
216,-38.00787326388889
217,-37.98168595679012
218,-38.018804012345676
219,-37.955587866512346
220,-37.95323302469136
221,-37.93129484953704
222,-37.983882619598766
223,-37.93193335262346
224,-37.95190827546296
225,-37.947371720679016
226,-37.84270351080247
227,-37.90105758101852
228,-37.86897521219136
229,-37.85293740354938
230,-37.89182291666667
231,-37.83409866898148
232,-37.822429591049385
233,-37.8292438271605
234,-37.8832421875
235,-37.85693721064815
236,-37.84263213734568
237,-37.89514853395062
238,-37.81732204861111
239,-37.81843508873457
240,-37.80976851851852
241,-37.821153549382714
242,-37.87618441358025
243,-37.8420346257716
244,-37.8672834683642
245,-37.87265190972222
246,-37.804468557098765
247,-37.79323736496914
248,-37.836852816358025
249,-37.78688416280864
250,-37.754264081790126
251,-37.77331500771605
252,-37.695183738425925
253,-37.69199025848766
254,-37.66760706018518
255,-37.71477044753087
256,-37.678437017746916
257,-37.67017457561728
258,-37.70512490354938
259,-37.62816116898148
260,-37.605016878858024
261,-37.588638599537035
262,-37.65404079861111
263,-37.629435763888885
264,-37.60847270447531
265,-37.6354084683642
266,-37.57921440972222
267,-37.770468267746914
268,-38.161130401234566
269,-38.428226755401234
270,-38.68578655478395
271,-38.663217592592595
272,-38.489160397376544
273,-38.452206790123455
274,-38.44344232253086
275,-38.50275173611111
276,-38.46366464120371
277,-38.51049816743827
278,-38.5250993441358
279,-38.41441888503086
280,-38.37486400462963
281,-38.42477044753086
282,-38.38441599151235
283,-38.400203028549384
284,-38.413030478395065
285,-38.31554301697531
286,-38.3430647183642
287,-38.405366994598765
288,-38.37859809027778
289,-38.39813657407407
290,-38.40298080632716
291,-38.3027165316358
292,-38.27774739583333
293,-38.330392071759256
294,-38.31408805941358
295,-38.341406732253084
296,-38.366585648148146
297,-38.283771701388886
298,-38.27991367669753
299,-38.32800925925926
300,-38.31566454475308
301,-38.263706597222225
302,-38.32617717978395
303,-38.25685088734568
304,-38.818986786265434
305,-38.83229648919753
306,-38.88078607253087
307,-38.967551601080245
308,-39.00591242283951
309,-39.004624807098764
310,-38.99863763503087
311,-38.99898823302469
312,-38.99461612654321
313,-38.982631172839504
314,-38.99375144675926
315,-38.98944637345679
316,-38.98290557484568
317,-38.97379918981481
318,-38.97393856095679
319,-38.96978057484568
320,-38.95811535493827
321,-38.94036361882716
322,-38.953187210648146
323,-39.02735339506173
324,-39.158270158179015
325,-39.080890721450615
326,-39.07629726080247
327,-39.085898919753085
328,-39.15497540509259
329,-39.1079721257716
330,-39.13678722993827
331,-39.01816888503087
332,-39.00012249228395
333,-38.98319782021605
334,-39.013670428240744
335,-39.062846257716046
336,-39.02789255401235
337,-39.01793643904321
338,-39.01637056327161
339,-39.06159481095679
340,-39.14014371141975
341,-39.33785445601852
342,-39.36801890432099
343,-39.20434076003087
344,-39.134483989197534
345,-39.11294077932099
346,-39.12447193287037
347,-39.25046633873457
348,-39.20578414351852
349,-39.1170346257716
350,-38.92901379243827
351,-38.91699990354938
352,-38.90027777777778
353,-39.02836419753086
354,-38.9448119212963
355,-39.030875289351854
356,-38.90151234567901
357,-38.962228009259256
358,-38.90376205632716
359,-38.9976490162037
360,-38.95659481095679
361,-38.80489583333333
362,-38.78494068287037
363,-38.90756317515432
364,-38.921387924382714
365,-38.9351277970679
366,-38.942407889660494
367,-38.94388551311729
368,-38.9007884837963
369,-38.92481143904321
370,-38.876635320216046
371,-39.156276041666665
372,-39.21438368055556
373,-39.27543065200617
374,-39.13301938657408
375,-39.171223958333336
376,-39.09487991898148
377,-39.22591579861111
378,-39.22634789737654
379,-39.27777391975309
380,-39.25562307098765
381,-39.30042775848766
382,-39.267146508487656
383,-39.290853587962964
384,-39.13978877314815
385,-39.19765335648148
386,-39.221585165895064
387,-39.23491753472222
388,-39.23819926697531
389,-39.15442322530864
390,-39.18196084104938
391,-39.13706838348765
392,-39.07503761574074
393,-39.0062962962963
394,-38.71970196759259
395,-38.60447482638889
396,-38.39605613425926
397,-38.37553771219136
398,-38.43830198688271
399,-38.39122636959876
400,-38.421684510030865
401,-38.42924768518518
402,-38.34687741126543
403,-38.35453221450617
404,-38.40721209490741
405,-38.336339699074074
406,-38.365611979166665
407,-38.36430603780864
408,-38.27127989969136
409,-38.28023148148148
410,-38.34150028935185
411,-38.28466338734568
412,-38.307156153549386
413,-38.29204089506173
414,-38.11744405864197
415,-38.21331259645062
416,-38.271079282407406
417,-38.4819743441358
418,-38.37206741898148
419,-38.146290991512345
420,-38.04308738425926
421,-38.23334972993827
422,-38.21529803240741
423,-38.19457272376543
424,-38.12907166280864
425,-38.157151813271604
426,-38.09710262345679
427,-38.17149112654321
428,-38.104727527006176
429,-38.20840760030864
430,-38.12601996527778
431,-38.13388310185185
432,-37.77155960648148
433,-37.75437355324074
434,-37.54518759645062
435,-37.62233989197531
436,-37.626891878858025
437,-37.65050540123457
438,-37.67617525077161
439,-37.77142264660494
440,-37.82171006944444
441,-37.781926601080244
442,-37.7988069058642
443,-37.857954282407405
444,-37.81536892361111
445,-37.8479793595679
446,-37.86238377700617
447,-37.77768373842593
448,-37.74246768904321
449,-37.894057677469135
450,-37.987363040123455
451,-38.13227092978395
452,-37.95438850308642
453,-37.867545331790126
454,-37.832096354166666
455,-37.80940489969136
456,-37.81206114969136
457,-37.8529972029321
458,-37.8084124228395
459,-37.837251639660494
460,-37.842937403549385
461,-37.7484162808642
462,-37.72735580632716
463,-37.798448591820986
464,-37.7699397183642
465,-37.80698832947531
466,-37.816813271604936
467,-37.70792582947531
468,-37.58148051697531
469,-37.68252604166667
470,-37.684012345679015
471,-37.68572627314815
472,-37.68010947145062
473,-37.67285831404321
474,-37.66455680941358
475,-37.67012393904321
476,-37.67271556712963
477,-37.68736882716049
478,-37.693762538580245
479,-37.69586902006173
480,-37.69796633873457
481,-37.599684124228396
482,-37.650290316358024
483,-37.679813368055555
484,-37.69725694444445
485,-37.70551890432099
486,-37.6518147183642
487,-37.69872829861111
488,-37.70252941743827
489,-37.62710503472222
490,-37.60632282021605
491,-37.39483555169753
492,-37.17769241898148
493,-37.062940297067904
494,-37.022332175925925
495,-37.0112075617284
496,-36.71016589506173
497,-36.665665509259256
498,-36.51429976851852
499,-36.51018566743827
500,-36.58689959490741
501,-36.556340663580244
502,-36.58521846064815
503,-36.59148244598765
504,-36.48759162808642
505,-36.55203125
506,-36.50473958333333
507,-36.485819347993825
508,-36.523627989969135
509,-36.74364631558642
510,-37.004102527006175
511,-37.420361207561726
512,-37.44432773919753
513,-37.281945891203705
514,-37.198219039351855
515,-37.180286458333335
516,-37.24644627700617
517,-37.19381703317901
518,-37.20380304783951
519,-37.19605565200617
520,-37.09752797067901
521,-37.067080439814816
522,-37.10783998842592
523,-36.792901716820985
524,-36.73938175154321
525,-36.620171682098764
526,-36.61650655864197
527,-36.60672019675926
528,-36.67484519675926
529,-36.64384066358025
530,-36.63325713734568
531,-36.692702546296296
532,-36.62167679398148
533,-36.28421778549383
534,-35.89754581404321
535,-35.83710310570988
536,-35.83663676697531
537,-35.83117283950617
538,-35.906153549382715
539,-35.87595486111111
540,-35.92423080632716
541,-35.88080729166666
542,-35.89557388117284
543,-35.96877652391975
544,-35.95008053626543
545,-35.98762972608025
546,-36.002371720679015
547,-35.93773389274691
548,-35.99006847993827
549,-35.93296682098765
550,-35.885525173611114
551,-35.93169319058642
552,-35.847499035493826
553,-35.84116319444445
554,-35.83343798225309
555,-35.89424623842593
556,-35.85844955632716
557,-35.90838831018519
558,-35.87919511959876
559,-35.82757040895062
560,-35.904618537808645
561,-35.827383777006176
562,-35.893287037037034
563,-35.8404865933642
564,-35.87932725694444
565,-35.89378520447531
566,-35.80908805941358
567,-35.87056954089506
568,-35.83953896604938
569,-35.82494888117284
570,-35.802432002314816
571,-35.77814429012346
572,-35.83385706018519
573,-35.78296923225309
574,-35.726752025462964
575,-35.71845437885803
576,-35.71085455246914
577,-35.69340518904321
578,-35.75590760030864
579,-35.71033275462963
580,-35.749348958333336
581,-35.76962046682099
582,-35.708333333333336
583,-35.76857204861111
584,-35.73168836805556
585,-35.7252165316358
586,-35.75783323688272
587,-35.66492717978395
588,-35.652157118055555
589,-35.642522665895065
590,-35.7207600308642
591,-35.68286313657408
592,-35.733838734567904
593,-35.75109905478395
594,-35.65595775462963
595,-35.715897472993824
596,-35.68564573688272
597,-35.67801745756173
598,-35.7151065779321
599,-35.612133969907404
600,-35.578147183641974
601,-35.66666136188272
602,-35.54513454861111
603,-35.597286361882716
604,-35.553361786265434
605,-35.514062017746916
606,-35.56711757330247
607,-35.4921378279321
608,-35.48892361111111
609,-35.501317997685184
610,-35.57311487268519
611,-35.53930073302469
612,-35.57042341820988
613,-35.57292293595679
614,-35.46553530092593
615,-35.5263777970679
616,-35.49394145447531
617,-35.49906925154321
618,-35.553054108796296
619,-35.48176986882716
620,-35.48497636959876
621,-35.4718610146605
622,-35.54248022762346
623,-35.529141589506175
624,-35.58192563657408
625,-35.575160590277775
626,-35.458854648919754
627,-35.51305989583334
628,-35.472278645833335
629,-35.45567370756173
630,-35.52475790895062
631,-35.4620490933642
632,-35.469599729938274
633,-35.4584977816358
634,-35.565213638117285
635,-35.516334394290126
636,-35.5436400462963
637,-35.548379147376544
638,-35.44616078317901
639,-35.51461082175926
640,-35.47952449845679
641,-35.46804639274691
642,-35.53802324459877
643,-35.4903587962963
644,-35.45055362654321
645,-35.44267505787037
646,-35.51948398919753
647,-35.464830729166664
648,-35.5030184220679
649,-35.51687162422839
650,-35.4162890625
651,-35.46690441743827
652,-35.41041521990741
653,-35.38468605324074
654,-35.41920862268518
655,-35.323670910493824
656,-35.310865644290125
657,-35.31068624614198
658,-35.396903935185186
659,-35.34251977237654
660,-35.387503858024694
661,-35.317850597993825
662,-35.294683159722226
663,-35.349231770833335
664,-35.32669897762346
665,-35.373424479166665
666,-35.40771026234568
667,-35.313516107253086
668,-35.32014612268519
669,-35.39417486496914
670,-35.38574411651235
671,-35.43759500385802
672,-35.468365644290124
673,-35.376726466049384
674,-35.39325713734568
675,-35.44759403935185
676,-35.41866415895062
677,-35.38418258101852
678,-35.41006799768518
679,-35.286505594135804
680,-35.30220389660494
681,-35.254891975308645
682,-35.32417052469136
683,-35.276245177469136
684,-35.258065682870374
685,-35.29612172067901
686,-35.27078703703704
687,-35.228886477623455
688,-35.243905285493824
689,-35.30803530092592
690,-35.28426552854938
691,-35.25080391589506
692,-35.309199459876545
693,-35.230445601851855
694,-35.2339274691358
695,-35.288116801697534
696,-35.236073013117284
697,-35.23587673611111
698,-35.28952112268519
699,-35.205198206018515
700,-35.209173900462964
701,-35.21657841435185
702,-35.272193287037034
703,-35.221264949845676
704,-35.16581983024691
705,-35.17146749614197
706,-35.059442515432096
707,-35.033652102623456
708,-35.02064187885802
709,-35.07671199845679
710,-35.03556712962963
711,-35.06760416666667
712,-35.091639660493826
713,-34.990450424382715
714,-34.99623119212963
715,-35.04634403935185
716,-35.0055753279321
717,-35.048859953703705
718,-35.07685860339506
719,-34.970964023919755
720,-34.96435281635802
721,-34.94204282407407
722,-35.042933063271605
723,-34.988654996141975
724,-35.05491560570988
725,-35.04916859567901
726,-34.93653935185185
727,-34.879986014660496
728,-34.92782455632716
729,-34.87841531635802
730,-34.91475597993827
731,-34.904415991512344
732,-34.77735146604938
733,-34.760665027006176
734,-34.827692418981485
735,-34.784842303240744
736,-34.827557388117285
737,-34.762734375
738,-34.70317322530864
739,-34.70865499614197
740,-34.69242766203703
741,-34.69551408179012
742,-34.76151765046296
743,-34.73101610725308
744,-34.78917341820988
745,-34.79011429398148
746,-34.71732397762346
747,-34.7004402970679
748,-34.797731481481485
749,-34.75556037808642
750,-34.80063319830247
751,-34.67055073302469
752,-34.645997299382714
753,-34.623482349537035
754,-34.67684510030864
755,-34.621016589506176
756,-34.64494357638889
757,-34.65180121527778
758,-34.551034432870374
759,-34.540847800925924
760,-34.601778549382715
761,-34.561749131944445
762,-34.5988599537037
763,-34.60555314429013
764,-34.50822337962963
765,-34.50105516975309
766,-34.57587962962963
767,-34.54689187885803
768,-34.543560956790124
769,-34.54532552083333
770,-34.52809702932099
771,-34.60998553240741
772,-34.53808979552469
773,-34.549940200617286
774,-34.626502218364195
775,-34.59285542052469
776,-34.612212094907406
777,-34.599140625
778,-34.48693865740741
779,-34.47406684027778
780,-34.539136284722225
781,-34.59349054783951
782,-34.71702498070988
783,-35.08240306712963
784,-35.31422405478395
785,-35.58647328317901
786,-35.780176986882715
787,-35.979239004629626
788,-36.135083429783954
789,-36.050997299382715
790,-36.02034722222222
791,-36.0116975308642
792,-36.10387683256173
793,-36.12854359567901
794,-36.12484423225309
795,-36.13286265432099
796,-36.152465760030864
797,-36.14852092978395
798,-36.16038435570988
799,-36.1630680941358
800,-36.158806905864196
801,-36.16200231481481
802,-36.15318962191358
803,-36.1225462962963
804,-36.07510368441358
805,-36.056148244598766
806,-36.04600887345679
807,-36.038920717592596
808,-36.039726080246915
809,-36.03263213734568
810,-36.03585069444444
811,-35.90795524691358
812,-35.9786969521605
813,-35.99910831404321
814,-36.01625289351852
815,-36.01805217978395
816,-36.00801504629629
817,-35.99884452160494
818,-35.99151668595679
819,-35.96799961419753
820,-35.946252411265434
821,-35.92629050925926
822,-35.915771122685186
823,-35.98984905478395
824,-35.957214023919754
825,-35.82829475308642
826,-35.701140046296295
827,-35.66976996527778
828,-35.72176552854938
829,-35.719318576388886
830,-35.71227527006173
831,-35.69960262345679
832,-35.69080198688272
833,-35.682800925925925
834,-35.67797501929012
835,-35.67262827932099
836,-35.66760368441358
837,-35.67127748842593
838,-35.617819733796296
839,-35.64801649305556
840,-35.65260706018518
841,-35.53335696373457
842,-35.60757764274691
843,-35.56394868827161
844,-35.557820216049386
845,-35.43912326388889
846,-35.50006558641975
847,-35.53297019675926
848,-35.544854841820985
849,-35.51226224922839
850,-35.49636574074074
851,-35.48328800154321
852,-35.464051890432096
853,-35.450994888117286
854,-35.42791956018519
855,-35.41941743827161
856,-35.41067563657408
857,-35.414561631944444
858,-35.405582561728394
859,-35.392863618827164
860,-35.3880005787037
861,-35.385966917438274
862,-35.37649739583333
863,-35.354015721450615
864,-35.356790605709875
865,-35.257425250771604
866,-35.323399402006174
867,-35.294219232253084
868,-35.32739052854938
869,-35.33273630401234
870,-35.23669415509259
871,-35.232247781635806
872,-35.23614631558642
873,-35.30300491898148
874,-35.23483748070988
875,-35.25896460262346
876,-35.13925636574074
877,-35.13270399305556
878,-35.12147087191358
879,-35.184495563271604
880,-35.15020543981481
881,-35.20321325231482
882,-35.204120852623454
883,-35.07143277391975
884,-35.091032503858024
885,-35.098242669753084
886,-34.89488956404321
