Frame,Luma
154,-36.364615644290126
155,-36.3419743441358
156,-36.00717255015432
157,-35.87964216820988
158,-35.784302662037035
159,-35.774599729938274
160,-35.757603202160496
161,-35.75844714506173
162,-35.75675540123457
163,-35.82801456404321
164,-35.850572916666664
165,-35.903964602623454
166,-35.8808699845679
167,-36.01113184799383
168,-36.05981722608025
169,-35.97312934027778
170,-35.99681664737654
171,-36.077908950617285
172,-36.11349874614198
173,-36.180434510030864
174,-36.231250964506174
175,-36.22376929012346
176,-36.35967544367284
177,-36.33572386188271
178,-36.31928819444445
179,-36.26402054398148
180,-36.32589699074074
181,-36.34614101080247
182,-36.31083960262346
183,-36.1231322337963
184,-36.05264853395062
185,-36.074658082561726
186,-36.086607831790126
187,-36.16978057484568
188,-36.21573929398148
189,-36.21322723765432
190,-36.06328944830247
191,-36.008791473765434
192,-36.02455102237654
193,-35.83655237268518
194,-35.74095727237654
195,-35.658859953703704
196,-35.55296633873457
197,-35.49203366126543
198,-35.37170138888889
199,-35.291731288580245
200,-35.22682195216049
201,-35.23347511574074
202,-35.0132243441358
203,-34.757599344135805
204,-34.43403452932099
205,-34.113120177469135
206,-34.19798273533951
207,-34.220019772376546
208,-34.13791859567901
209,-34.168359375
210,-34.16940538194444
211,-34.03603057484568
212,-33.99758391203704
213,-34.04227237654321
214,-34.023225308641976
215,-34.05333670910494
216,-34.01764708719136
217,-34.06020302854938
218,-34.15033179012346
219,-34.23767361111111
220,-34.18317370756173
221,-33.88942611882716
222,-33.77146797839506
223,-33.78306954089506
224,-33.75336612654321
225,-33.74342303240741
226,-33.85481674382716
227,-33.92581886574074
228,-34.01415991512346
229,-33.97841386959877
230,-33.98334587191358
231,-33.84718123070988
232,-33.79712143132716
233,-33.767429591049385
234,-33.82416087962963
235,-33.806921296296295
236,-33.78677854938272
237,-33.76526861496914
238,-33.74592206790123
239,-33.70508101851852
240,-33.66169126157408
241,-33.522689525462965
242,-33.59280719521605
243,-33.70149643132716
244,-33.78772424768518
245,-33.67618103780864
246,-33.68714457947531
247,-33.7236434220679
248,-33.734943576388886
249,-33.70485580632716
250,-33.65091676311729
251,-33.462581500771606
252,-33.442387152777776
253,-33.39423321759259
254,-33.43124180169753
255,-33.41753858024691
256,-33.389745852623456
257,-33.23228973765432
258,-33.21165027006173
259,-33.264071180555554
260,-33.28069155092592
261,-33.304665316358026
262,-33.330359760802466
263,-33.24074845679012
264,-33.256195023148145
265,-33.25306954089506
266,-33.33555941358025
267,-33.33790895061728
268,-33.31141059027778
269,-33.27922164351852
270,-33.09496576003087
271,-33.064442997685184
272,-33.137018711419756
273,-33.14353057484568
274,-33.12885320216049
275,-33.09070891203704
276,-32.95176456404321
277,-32.917481674382714
278,-32.85671778549383
279,-32.857868923611115
280,-32.900391107253085
281,-32.770885416666665
282,-32.77157552083333
283,-32.832629243827164
284,-32.79956790123457
285,-32.720990547839506
286,-32.71148099922839
287,-32.62214988425926
288,-32.6216015625
289,-32.64501109182099
290,-32.66058207947531
291,-32.72837239583333
292,-32.812972608024694
293,-32.83900028935185
294,-32.730037133487656
295,-32.82419126157407
296,-32.84701774691358
297,-32.79819540895062
298,-32.83307629243827
299,-32.69599826388889
300,-32.66159288194444
301,-32.76038676697531
302,-32.59118055555555
303,-32.636035397376546
304,-32.645375192901234
305,-32.568130787037035
306,-32.59080680941358
307,-32.36562258873457
308,-32.282452256944445
309,-32.22522328317901
310,-32.31088975694445
311,-32.25424672067901
312,-32.020562307098764
313,-31.947976466049383
314,-31.905678530092594
315,-31.95192226080247
316,-31.98460792824074
317,-32.023276427469135
318,-32.065407503858026
319,-32.05583381558642
320,-32.11178385416667
321,-31.985269579475307
322,-31.94972125771605
323,-32.012785011574074
324,-32.02452160493827
325,-32.01012924382716
326,-31.985019772376543
327,-31.93285011574074
328,-31.86454475308642
329,-31.670899402006174
330,-31.700943769290124
331,-31.88595775462963
332,-31.885186149691357
333,-31.890440779320986
334,-31.886680169753088
335,-31.729493152006174
336,-31.73811583719136
337,-31.733217110339506
338,-31.791032986111112
339,-31.795946180555557
340,-31.783698398919753
341,-31.77491415895062
342,-31.76726417824074
343,-31.755413290895063
344,-31.749562596450616
345,-31.75138454861111
346,-31.75736689814815
347,-31.770707947530862
348,-31.79892119984568
349,-31.816141975308643
350,-31.83220100308642
351,-31.84565731095679
352,-31.85130401234568
353,-31.848337191358024
354,-31.83901523919753
355,-31.83092544367284
356,-31.83028694058642
357,-31.822745466820987
358,-31.75381172839506
359,-31.778626543209878
360,-31.629739583333333
361,-31.63784239969136
362,-31.689704378858025
363,-31.639724633487653
364,-31.699992766203703
365,-31.60979118441358
366,-31.603251832561728
367,-31.589624807098765
368,-31.659370177469135
369,-31.67332320601852
370,-31.68139805169753
371,-31.69172405478395
372,-31.687517361111112
373,-31.67863811728395
374,-31.67522762345679
375,-31.681239872685186
376,-31.67686149691358
377,-31.680441261574074
378,-31.68289882330247
379,-31.70214699074074
380,-31.715136959876542
381,-31.761201292438273
382,-31.819443962191357
383,-31.948822820216048
384,-32.087351466049384
385,-32.06936246141975
386,-32.10742091049383
387,-32.1050212191358
388,-32.08512538580247
389,-32.14970486111111
390,-32.14078076774691
391,-32.03487509645062
392,-32.02020640432099
393,-32.15060329861111
394,-32.54382137345679
395,-32.58928481867284
396,-32.70815441743827
397,-32.67200231481481
398,-32.30081066743827
399,-32.239318094135804
400,-32.34373167438272
401,-32.34072868441358
402,-32.51413097993827
403,-32.636870177469135
404,-32.594739583333336
405,-32.600771604938274
406,-32.695811631944444
407,-32.69901765046296
408,-32.662376543209874
409,-32.438923611111115
410,-32.20018084490741
411,-32.158299575617285
412,-32.21617766203704
413,-32.2729436728395
414,-32.44048611111111
415,-32.644946952160495
416,-32.62208574459876
417,-32.80328751929012
418,-33.0471590470679
419,-33.05601369598765
420,-33.056069155092594
421,-33.30101755401235
422,-33.1754509066358
423,-33.11228636188272
424,-33.20116030092593
425,-33.184827353395065
426,-33.11439670138889
427,-32.85637924382716
428,-32.78832272376543
429,-32.55326630015432
430,-32.413907214506175
431,-32.2712215470679
432,-32.24374710648148
433,-31.97252170138889
434,-31.913307291666666
435,-31.88870804398148
436,-31.941919849537037
437,-31.93306712962963
438,-31.91617862654321
439,-31.890782214506174
440,-31.674486400462964
441,-31.540654899691358
442,-31.424922839506173
443,-31.36840808256173
444,-31.377627797067902
445,-31.373824749228394
446,-31.375227141203705
447,-31.35724247685185
448,-31.34150993441358
449,-31.31728829089506
450,-31.404118441358026
451,-31.436126543209877
452,-31.399067322530865
453,-31.198020351080245
454,-31.157829378858025
455,-31.069920910493828
456,-31.125524691358024
457,-30.94500385802469
458,-30.949786361882715
459,-30.984484471450617
460,-31.134731385030864
461,-31.221224922839507
462,-31.282926311728396
463,-31.17757282021605
464,-31.185871913580247
465,-31.1621199845679
466,-31.19664158950617
467,-31.215921585648147
468,-31.264217785493827
469,-31.280393036265433
470,-31.295284529320988
471,-31.412383777006173
472,-31.46283420138889
473,-31.509457465277777
474,-31.426276041666668
475,-31.436541763117283
476,-31.51821084104938
477,-31.545602816358024
478,-31.56051311728395
479,-31.573150077160495
480,-31.593991608796298
481,-31.49168258101852
482,-31.50189236111111
483,-31.59480999228395
484,-31.6357706404321
485,-31.653351658950616
486,-31.67534481095679
487,-31.696809413580247
488,-31.704414544753085
489,-31.709243827160495
490,-31.71805073302469
491,-31.727993344907407
492,-31.71591869212963
493,-31.71032600308642
494,-31.718245563271605
495,-31.581357542438273
496,-31.602046199845677
497,-31.70447337962963
498,-31.732081886574075
499,-31.769633005401236
500,-31.798146219135802
501,-31.829970582561728
502,-31.838165991512344
503,-31.855127314814816
504,-31.8548722029321
505,-31.863768807870372
506,-31.869090470679012
507,-31.872522183641976
508,-31.87499469521605
509,-31.858321277006173
510,-31.685155767746913
511,-31.687012442129628
512,-31.762144579475308
513,-31.76817370756173
514,-31.783866705246915
515,-31.67206259645062
516,-31.766095679012345
517,-31.7975
518,-31.818911554783952
519,-31.841671971450616
520,-31.8544815779321
521,-31.865467785493827
522,-31.883306327160494
523,-31.894551022376543
524,-31.904032600308643
525,-31.92155478395062
526,-31.926994116512347
527,-31.942524112654322
528,-31.940020736882715
529,-31.827825520833333
530,-31.905568576388887
531,-31.933645833333333
532,-31.93790412808642
533,-31.95378231095679
534,-31.961571180555556
535,-31.950964988425927
536,-31.955093557098767
537,-31.966286168981483
538,-31.97398051697531
539,-31.985265721450617
540,-31.991097125771606
541,-31.873980034722223
542,-31.950333236882717
543,-31.976745273919754
544,-31.992461419753088
545,-31.99228973765432
546,-32.00997829861111
547,-32.02845052083333
548,-32.03173177083333
549,-32.03848090277778
550,-32.04248505015432
551,-32.03978539737654
552,-32.04714361496914
553,-32.05693287037037
554,-32.07605709876543
555,-32.097082851080245
556,-32.09770736882716
557,-32.1047087191358
558,-32.10409770447531
559,-32.10702883873457
560,-32.10156346450617
561,-32.079546682098766
562,-32.06197868441358
563,-32.03605999228395
564,-31.892200038580246
565,-31.975725308641977
566,-32.003644386574074
567,-32.00073977623457
568,-32.00236738040123
569,-31.99366753472222
570,-31.994859664351853
571,-31.894119888117284
572,-31.97892795138889
573,-32.00870756172839
574,-32.03059461805555
575,-32.039478202160495
576,-32.04765962577161
577,-32.06228250385802
578,-32.07167438271605
579,-32.076743344907406
580,-32.067850597993825
581,-32.06733506944445
582,-32.0628231095679
583,-32.052247299382714
584,-32.049244791666666
585,-32.03919560185185
586,-32.05280478395062
587,-32.066251929012346
588,-32.074410204475306
589,-32.081119791666666
590,-32.085927372685184
591,-32.071788194444444
592,-32.06097897376543
593,-32.060453317901235
594,-32.0590837191358
595,-32.06158902391975
596,-32.06253423996914
597,-32.0666975308642
598,-32.072823591820985
599,-32.08716579861111
600,-32.05347125771605
601,-31.882801408179013
602,-31.894305555555555
603,-31.901653163580246
604,-31.986536458333333
605,-32.00604938271605
606,-32.01571132330247
607,-32.03239631558642
608,-32.02962094907407
609,-32.01961371527778
610,-32.005804880401236
611,-32.01837046682099
612,-32.01453510802469
613,-32.02041570216049
614,-32.02200761959877
615,-32.027248263888886
616,-32.028691165123455
617,-32.02883728780864
618,-31.973490065586418
619,-32.01631944444444
620,-31.924435763888887
621,-31.945368441358024
622,-31.96810619212963
623,-32.06073302469136
624,-32.083912519290124
625,-32.102377989969135
626,-32.1183984375
627,-32.13178240740741
628,-32.16488908179012
629,-32.19614920910494
630,-32.20710792824074
631,-32.14250868055556
632,-32.22342592592592
633,-32.26039737654321
634,-32.26928530092592
635,-32.272767168209874
636,-32.26551022376543
637,-32.24797116126543
638,-32.23118682484568
639,-32.22925009645062
640,-32.232499517746916
641,-32.24444540895062
642,-32.2395206404321
643,-32.238599054783954
644,-32.25177083333333
645,-32.257190875771606
646,-32.25225067515432
647,-32.25590277777778
648,-32.25931712962963
649,-32.272044270833334
650,-32.28268904320988
651,-32.291894772376544
652,-32.30345486111111
653,-32.3161222029321
654,-32.32154947916667
655,-32.34602768132716
656,-32.35824459876543
657,-32.37030430169753
658,-32.37525077160494
659,-32.38545717592593
660,-32.39278645833333
661,-32.26388551311729
662,-32.346434220679015
663,-32.36516396604938
664,-32.36425009645062
665,-32.38629822530864
666,-32.416734182098764
667,-32.4431712962963
668,-32.45897617669753
669,-32.487459008487654
670,-32.49881655092592
671,-32.50383487654321
672,-32.49794222608025
673,-32.490575810185184
674,-32.498908179012346
675,-32.496475212191356
676,-32.49627797067901
677,-32.4884625771605
678,-32.50196180555555
679,-32.50979793595679
680,-32.51924527391975
681,-32.52253086419753
682,-32.516785300925925
683,-32.51292872299383
684,-32.513620273919756
685,-32.50865210262346
686,-32.50779996141976
687,-32.494040316358024
688,-32.48014081790124
689,-32.46625337577161
690,-32.452173514660494
691,-32.358832947530864
692,-32.456117862654324
693,-32.512054398148145
694,-32.54549672067901
695,-32.58421440972222
696,-32.61451919367284
697,-32.6259587191358
698,-32.65083670910494
699,-32.67798032407408
700,-32.69753520447531
701,-32.71690875771605
702,-32.758553722993824
703,-32.76863811728395
704,-32.785190972222225
705,-32.79241608796296
706,-32.78436005015432
707,-32.7907103587963
708,-32.671466049382715
709,-32.79484519675926
710,-32.8554793595679
711,-32.91461323302469
712,-32.93917775848765
713,-32.92800395447531
714,-32.914181616512344
715,-32.89669415509259
716,-32.81742717978395
717,-32.8463387345679
718,-32.749516782407404
719,-32.74664351851852
720,-32.74393229166667
721,-32.713359375
722,-32.788875868055555
723,-32.81297405478395
724,-32.88174575617284
725,-33.04494839891975
726,-33.1456852816358
727,-33.143216145833335
728,-33.12426986882716
729,-33.06467062114198
730,-33.09154031635803
731,-33.05656008873457
732,-33.01133005401235
733,-32.87755449459876
734,-32.87184413580247
735,-32.93352527006173
736,-32.940046296296295
737,-32.933998842592594
738,-32.91338975694445
739,-32.89804591049383
740,-32.9088493441358
741,-32.91883342978395
742,-32.95557339891975
743,-33.0555290316358
744,-33.175499614197534
745,-33.14409625771605
746,-33.139474344135806
747,-33.106067708333335
748,-33.1744637345679
749,-33.16912037037037
750,-33.135179398148146
751,-33.01669463734568
752,-33.0767896412037
753,-33.11010802469136
754,-33.12132185570988
755,-33.232309510030866
756,-33.255215084876546
757,-33.213652102623456
758,-33.353982445987654
759,-33.49409673996914
760,-33.44466386959876
761,-33.470390142746915
762,-33.5425675154321
763,-33.47346547067901
764,-33.48790605709876
765,-33.375603780864196
766,-33.35767939814815
767,-33.34158613040123
768,-33.40637635030864
769,-33.362249228395065
770,-33.401878858024695
771,-33.404306037808645
772,-33.29387876157407
773,-33.290570505401234
774,-33.33626205632716
775,-33.29494598765432
776,-33.32645978009259
777,-33.32801359953704
778,-33.21900077160494
779,-33.23610194830247
780,-33.33033564814815
781,-33.42711950231482
782,-33.39568624614198
783,-33.394566936728395
784,-33.29105902777778
785,-33.352500482253085
786,-33.34558545524691
787,-33.25517698688272
788,-33.27236304012346
789,-33.130202546296296
790,-33.08821421682099
791,-33.049807098765434
792,-33.08982542438272
793,-33.058649209104935
794,-33.02087528935185
795,-32.931673418209876
796,-32.96157359182099
797,-32.84034143518519
798,-32.841761188271605
799,-32.8454759837963
800,-32.891556230709874
801,-32.8333487654321
802,-32.865390625
803,-32.75041521990741
804,-32.71733844521605
805,-32.75083670910494
806,-32.84656394675926
807,-32.882775848765434
808,-32.90425684799383
809,-32.90320746527778
810,-32.89674286265432
811,-32.75612847222222
812,-32.82341772762346
813,-32.842110821759256
814,-32.84777199074074
815,-32.854307484567904
816,-32.847620563271605
817,-32.8362321566358
818,-32.83543016975309
819,-32.83572337962963
820,-32.819474344135806
821,-32.81223958333333
822,-32.79837432484568
823,-32.80265817901235
824,-32.804320505401236
825,-32.81267168209877
826,-32.826766975308644
827,-32.83872395833333
828,-32.85278163580247
829,-32.85315923996914
830,-32.858366608796295
831,-32.8494425154321
832,-32.837815875771604
833,-32.80945264274691
834,-32.710208333333334
835,-32.73409288194444
836,-32.611358989197534
837,-32.59441599151234
838,-32.58409625771605
839,-32.64695264274691
840,-32.60681664737654
841,-32.52934944058642
842,-32.60999565972222
843,-32.5142790316358
844,-32.510989583333334
845,-32.56850453317901
846,-32.597301311728394
847,-32.56193479938272
848,-32.613658854166665
849,-32.645030381944444
850,-32.54066984953704
851,-32.573082079475306
852,-32.617421875
853,-32.72191116898148
854,-32.764873167438274
855,-32.80393518518518
856,-32.81267505787037
857,-32.78704668209877
858,-32.7815909529321
859,-32.80251398533951
860,-32.8231852816358
861,-32.85561969521605
862,-32.75350067515432
863,-32.75691743827161
864,-32.841852334104935
865,-32.85586178626543
866,-32.85904803240741
867,-32.85335407021605
868,-32.83089409722222
869,-32.83072675540124
870,-32.67599681712963
871,-32.67501205632716
872,-32.76725067515432
873,-32.79426456404321
874,-32.81549816743827
875,-32.84608024691358
876,-32.85640817901235
877,-32.8099112654321
878,-32.725783179012346
879,-32.65868200231481
880,-32.4723615933642
881,-32.48614776234568
882,-32.56062644675926
883,-32.59328800154321
884,-32.58775366512346
885,-32.51071084104938
886,-32.447837094907406
887,-32.190739776234565
888,-32.09348958333333
889,-32.05152488425926
890,-32.1038850308642
891,-32.099769483024694
892,-32.077393904320985
893,-32.01693045910494
894,-32.00992332175926
